close,co_id,date,difference_percentage,high,low,open,total_trade_count,total_trade_dollar,total_trade_stocks
42.15,1101,107/08/13,0.65,43.7,41.85,42.65,"21,254","3,184,643,920","74,787,878"
43.3,1101,107/08/14,1.15,43.65,42.2,42.2,"10,489","1,590,025,172","36,990,116"
42.35,1101,107/08/15,-0.95,43.55,42.35,43.55,"11,132","1,224,983,480","28,580,192"
42.0,1101,107/08/16,-0.35,42.15,41.25,41.85,"7,483","801,341,790","19,196,595"
42.05,1101,107/08/17,0.05,43.0,42.0,42.3,"8,236","830,911,550","19,548,050"
42.0,1101,107/08/20,-0.05,42.6,41.8,42.6,"4,424","874,153,958","20,795,415"
42.9,1101,107/08/21,0.9,42.9,41.9,42.2,"4,991","539,240,833","12,728,530"
42.95,1101,107/08/22,0.05,43.2,42.6,42.8,"5,647","766,137,392","17,837,544"
43.1,1101,107/08/23,0.15,43.4,42.55,43.1,"5,985","664,008,698","15,462,708"
42.8,1101,107/08/24,-0.3,43.05,42.6,43.0,"5,821","680,197,617","15,904,932"
43.3,1101,107/08/27,0.5,43.5,42.9,43.3,"5,466","629,561,342","14,566,272"
43.3,1101,107/08/28,0.0,43.6,43.0,43.45,"5,037","726,562,007","16,770,349"
43.4,1101,107/08/29,0.1,43.4,43.1,43.4,"4,753","611,416,229","14,121,231"
42.0,1101,107/08/30,-1.4,43.35,41.5,43.35,"13,835","1,648,289,276","39,229,503"
42.35,1101,107/08/31,0.35,42.35,41.5,41.7,"5,805","1,061,562,752","25,319,458"
41.85,1101,107/07/02,-0.50,42.75,41.5,42.4,"5,867","857,508,072","20,513,541"
42.75,1101,107/07/03,+0.90,43.25,41.9,43.25,"6,952","1,453,312,764","34,388,265"
42.0,1101,107/07/04,-0.75,42.5,41.6,42.5,"7,673","1,075,916,194","25,563,782"
42.05,1101,107/07/05,+0.05,42.4,41.8,42.0,"5,623","791,116,269","18,790,046"
41.6,1101,107/07/06,-0.45,41.95,41.1,41.9,"5,924","1,091,914,907","26,209,289"
42.75,1101,107/07/09,+1.15,42.95,41.6,41.75,"7,341","1,123,904,720","26,644,457"
43.25,1101,107/07/10,+0.50,43.3,42.5,43.0,"6,096","1,034,485,079","24,120,841"
42.15,1101,107/07/11,-1.10,42.6,41.9,42.6,"5,989","937,227,715","22,068,439"
42.7,1101,107/07/12,+0.55,43.1,41.95,42.15,"5,304","802,766,746","18,872,958"
43.5,1101,107/07/13,+0.80,43.75,42.8,43.35,"6,853","1,068,270,337","24,671,854"
42.5,1101,107/07/16,-1.00,43.5,42.4,43.5,"5,077","747,174,218","17,398,391"
42.15,1101,107/07/17,-0.35,42.8,42.1,42.5,"5,110","685,020,315","16,189,546"
42.25,1101,107/07/18,+0.10,42.75,42.15,42.6,"7,234","830,361,922","19,716,943"
42.75,1101,107/07/19,+0.50,42.9,42.25,42.3,"5,315","961,288,315","22,569,735"
42.3,1101,107/07/20,-0.45,43.05,42.1,42.8,"4,637","885,650,766","20,815,274"
42.65,1101,107/07/23,+0.35,42.8,42.2,42.45,"4,150","934,482,174","22,008,374"
45.5,1101,107/07/24,+2.85,45.7,42.65,42.8,"15,058","2,621,868,391","59,365,765"
45.1,1101,107/07/25,-0.40,45.5,44.7,45.15,"8,136","1,397,059,833","30,954,635"
40.5,1101,107/07/26,X0.00,42.2,40.1,40.8,"16,113","2,774,277,546","67,824,850"
40.3,1101,107/07/27,-0.20,41.65,40.3,40.8,"11,472","1,505,512,659","36,900,987"
40.7,1101,107/07/30,+0.40,41.25,40.5,40.5,"7,233","1,174,692,446","28,794,120"
39.35,1101,107/07/31,-1.35,39.65,39.1,39.3,"17,489","3,035,328,017","76,723,044"
43.75,1101,107/06/01,0.15,44.15,43.5,43.7,"6,835","480,288,386","10,995,571"
45.65,1101,107/06/04,1.9,45.7,43.85,44.15,"8,097","1,069,841,205","23,719,486"
45.2,1101,107/06/05,-0.45,45.7,44.45,45.7,"6,012","804,312,936","17,856,351"
44.8,1101,107/06/06,-0.4,45.0,44.5,45.0,"4,401","500,504,179","11,187,817"
44.75,1101,107/06/07,-0.05,45.25,44.65,45.1,"3,551","345,597,842","7,721,227"
45.0,1101,107/06/08,0.25,45.15,44.35,44.65,"4,956","576,828,457","12,886,568"
44.6,1101,107/06/11,-0.4,45.15,44.3,45.15,"4,865","414,999,800","9,317,590"
44.5,1101,107/06/12,-0.1,44.8,44.4,44.7,"5,722","564,455,196","12,668,353"
45.45,1101,107/06/13,0.95,45.6,44.45,45.0,"5,693","528,213,617","11,705,098"
44.9,1101,107/06/14,-0.55,45.35,44.85,45.0,"5,033","488,747,105","10,842,221"
45.25,1101,107/06/15,0.35,45.7,44.6,45.1,"8,070","1,006,223,770","22,298,642"
43.85,1101,107/06/19,-1.4,44.6,43.8,44.55,"8,941","951,587,024","21,611,576"
44.75,1101,107/06/20,0.9,44.9,43.25,43.8,"8,760","855,183,432","19,395,161"
44.75,1101,107/06/21,0.0,44.85,44.2,44.8,"3,980","432,480,558","9,704,464"
44.6,1101,107/06/22,-0.15,45.1,44.1,44.65,"6,033","737,541,736","16,498,565"
44.7,1101,107/06/25,0.1,44.95,44.1,44.5,"3,631","576,388,966","12,952,913"
43.7,1101,107/06/26,-1.0,44.7,43.7,44.7,"4,998","786,999,187","17,852,935"
43.0,1101,107/06/27,-0.7,43.7,42.35,43.7,"8,347","1,150,207,186","26,644,252"
42.4,1101,107/06/28,-0.6,43.0,42.25,42.55,"6,466","794,855,790","18,611,727"
42.35,1101,107/06/29,-0.05,42.45,41.8,42.4,"7,605","1,160,603,199","27,498,314"
40.85,1101,107/05/02,0.0,41.4,40.7,40.85,"5,448","632,421,831","15,413,381"
39.4,1101,107/05/03,-1.45,40.8,39.15,40.65,"5,987","669,544,643","16,810,513"
39.55,1101,107/05/04,0.15,40.1,39.5,39.6,"2,896","312,494,105","7,868,494"
40.4,1101,107/05/07,0.85,41.35,40.0,40.0,"6,807","853,458,441","20,945,014"
40.8,1101,107/05/08,0.4,41.2,40.0,40.4,"6,041","606,762,967","14,905,884"
40.6,1101,107/05/09,-0.2,40.75,40.4,40.7,"3,575","366,669,510","9,035,573"
41.1,1101,107/05/10,0.5,41.3,40.6,40.8,"4,712","642,239,966","15,625,626"
41.25,1101,107/05/11,0.15,41.45,40.85,41.15,"4,571","511,905,979","12,440,124"
43.15,1101,107/05/14,1.9,43.25,41.9,41.9,"7,725","1,010,774,220","23,707,140"
43.5,1101,107/05/15,0.35,43.95,42.5,43.2,"9,937","1,122,925,834","26,030,050"
45.9,1101,107/05/16,2.4,47.3,44.85,46.9,"19,265","2,770,822,913","60,209,452"
45.65,1101,107/05/17,-0.25,46.4,45.5,46.35,"10,539","1,258,378,634","27,428,210"
45.55,1101,107/05/18,-0.1,46.15,45.1,46.0,"7,717","1,008,417,223","22,078,870"
46.0,1101,107/05/21,0.45,46.35,45.4,46.0,"6,986","877,316,882","19,099,961"
45.6,1101,107/05/22,-0.4,46.05,45.35,46.0,"6,242","621,148,745","13,590,676"
44.1,1101,107/05/23,-1.5,45.7,43.7,45.65,"7,966","1,086,983,930","24,617,785"
44.75,1101,107/05/24,0.65,44.75,43.8,44.6,"5,676","750,317,522","17,006,028"
43.9,1101,107/05/25,-0.85,45.1,43.9,45.1,"6,684","811,713,542","18,412,889"
43.95,1101,107/05/28,0.05,44.3,43.85,44.2,"5,746","813,349,752","18,488,980"
43.4,1101,107/05/29,-0.55,44.0,42.95,44.0,"8,491","890,206,572","20,592,864"
43.75,1101,107/05/30,0.35,44.25,42.9,43.3,"8,345","1,010,454,904","23,082,329"
43.6,1101,107/05/31,-0.15,44.25,43.45,44.25,"5,011","1,197,254,938","27,391,593"
36.65,1101,107/04/02,0.1,36.85,36.5,36.55,"2,109","104,324,632","2,845,216"
36.95,1101,107/04/03,0.3,36.95,36.2,36.3,"2,567","214,333,753","5,855,277"
37.35,1101,107/04/09,0.4,37.45,37.15,37.4,"2,870","285,007,547","7,648,516"
38.2,1101,107/04/10,0.85,38.4,37.25,37.25,"6,656","604,662,034","15,951,693"
38.45,1101,107/04/11,0.25,38.8,38.15,38.45,"5,317","361,132,372","9,408,389"
38.1,1101,107/04/12,-0.35,38.6,37.9,38.6,"3,253","210,110,310","5,506,470"
38.2,1101,107/04/13,0.1,38.4,37.9,38.0,"2,125","175,864,974","4,607,344"
38.25,1101,107/04/16,0.05,38.25,37.9,38.0,"2,141","130,154,801","3,419,974"
38.0,1101,107/04/17,-0.25,38.25,37.6,38.25,"3,297","294,965,319","7,776,022"
38.2,1101,107/04/18,0.2,38.35,38.0,38.0,"2,060","173,762,726","4,558,474"
39.0,1101,107/04/19,0.8,39.2,38.0,38.1,"6,361","575,151,141","14,831,475"
38.75,1101,107/04/20,-0.25,39.3,38.6,38.9,"4,834","486,178,653","12,463,820"
38.9,1101,107/04/23,0.15,39.1,38.7,38.75,"2,431","188,012,218","4,833,651"
40.85,1101,107/04/24,1.95,41.0,39.5,39.5,"13,090","1,522,904,651","37,557,211"
40.2,1101,107/04/25,-0.65,40.9,39.85,40.65,"5,537","629,724,668","15,615,426"
40.5,1101,107/04/26,0.3,40.9,40.25,40.25,"5,027","608,909,480","14,998,877"
40.3,1101,107/04/27,-0.2,40.9,40.1,40.9,"4,273","447,114,898","11,059,291"
40.85,1101,107/04/30,0.55,40.85,40.15,40.7,"7,609","556,321,565","13,728,774"
37.0,1101,107/03/01,0.0,37.2,36.6,37.15,"2,961","278,203,432","7,530,036"
36.9,1101,107/03/02,-0.1,37.0,36.5,36.5,"3,079","224,110,679","6,095,003"
36.3,1101,107/03/05,-0.6,36.8,36.15,36.7,"2,527","249,056,104","6,828,678"
36.5,1101,107/03/06,0.2,36.75,36.45,36.55,"1,419","117,279,222","3,208,042"
36.4,1101,107/03/07,-0.1,36.6,36.3,36.3,"1,893","134,990,952","3,702,388"
36.4,1101,107/03/08,0.0,36.65,36.4,36.4,"1,302","134,537,198","3,690,385"
36.65,1101,107/03/09,0.25,36.7,36.45,36.5,"1,585","145,440,864","3,977,028"
37.2,1101,107/03/12,0.55,37.2,36.7,36.7,"2,610","242,981,049","6,559,562"
37.5,1101,107/03/13,0.3,37.55,36.95,37.0,"3,488","326,719,917","8,746,005"
37.5,1101,107/03/14,0.0,37.7,37.3,37.5,"2,192","189,232,577","5,039,751"
37.6,1101,107/03/15,0.1,37.7,37.35,37.35,"2,132","186,767,744","4,967,923"
37.6,1101,107/03/16,0.0,37.7,37.0,37.6,"2,572","381,840,244","10,191,776"
37.55,1101,107/03/19,-0.05,37.55,37.2,37.45,"1,122","74,117,085","1,979,911"
37.35,1101,107/03/20,-0.2,37.35,36.95,37.35,"1,869","152,892,358","4,111,790"
37.35,1101,107/03/21,0.0,37.45,37.15,37.45,"1,340","137,932,173","3,697,305"
37.55,1101,107/03/22,0.2,37.65,37.3,37.35,"2,428","207,487,077","5,532,247"
37.0,1101,107/03/23,-0.55,37.0,36.65,36.8,"3,518","276,252,089","7,492,897"
36.6,1101,107/03/26,-0.4,36.9,36.35,36.85,"1,699","152,510,668","4,166,613"
37.15,1101,107/03/27,0.55,37.2,36.8,36.8,"2,089","166,089,382","4,487,686"
37.0,1101,107/03/28,-0.15,37.1,36.8,37.1,"1,499","105,431,406","2,851,838"
36.55,1101,107/03/29,-0.45,36.8,36.35,36.65,"2,984","218,628,760","5,977,425"
36.6,1101,107/03/30,0.05,36.8,36.4,36.5,"2,590","186,072,529","5,089,666"
36.55,1101,107/03/31,-0.05,36.7,36.55,36.6,"1,642","79,636,264","2,174,618"
37.9,1101,107/02/01,0.25,37.95,37.65,37.65,"1,646","115,669,003","3,056,615"
37.9,1101,107/02/02,0.0,38.0,37.4,38.0,"1,625","207,486,099","5,492,531"
37.8,1101,107/02/05,-0.1,37.8,37.1,37.1,"2,573","248,021,263","6,630,801"
35.5,1101,107/02/06,-2.3,36.8,34.8,36.8,"7,529","918,764,863","25,755,973"
36.4,1101,107/02/07,0.9,36.8,36.0,36.1,"4,546","463,756,335","12,732,168"
36.75,1101,107/02/08,0.35,36.85,36.5,36.55,"2,424","293,917,031","7,998,055"
35.6,1101,107/02/09,-1.15,36.2,35.1,35.3,"5,837","488,833,188","13,739,138"
35.95,1101,107/02/12,0.35,36.2,35.3,35.6,"2,135","215,201,803","6,017,173"
37.2,1101,107/02/21,1.25,37.2,36.55,37.0,"3,741","339,595,610","9,178,788"
36.5,1101,107/02/22,-0.7,36.95,36.35,36.8,"2,558","224,393,609","6,138,179"
36.85,1101,107/02/23,0.35,36.95,36.55,36.6,"2,833","184,380,011","5,017,144"
36.55,1101,107/02/26,-0.3,37.0,36.55,36.95,"2,438","192,657,340","5,246,439"
37.0,1101,107/02/27,0.45,37.0,36.6,36.7,"2,358","340,904,713","9,255,910"
36.55,1101,107/01/02,0.1,36.6,36.05,36.45,"3,932","499,370,945","13,698,944"
37.35,1101,107/01/03,0.8,37.35,36.25,36.5,"5,001","737,353,608","19,959,825"
37.2,1101,107/01/04,-0.15,37.45,36.75,37.35,"5,698","555,392,977","14,927,721"
37.3,1101,107/01/05,0.1,37.5,37.05,37.5,"7,554","1,325,926,954","35,536,815"
38.2,1101,107/01/08,0.9,38.3,37.2,37.4,"7,513","858,574,153","22,660,681"
38.3,1101,107/01/09,0.1,38.55,37.9,38.1,"6,170","728,607,834","19,053,008"
38.45,1101,107/01/10,0.15,38.5,38.0,38.3,"4,366","447,720,584","11,674,625"
37.5,1101,107/01/11,-0.95,38.35,37.45,38.3,"10,505","1,322,632,044","35,062,055"
37.6,1101,107/01/12,0.1,37.95,37.35,37.75,"7,168","707,643,024","18,804,747"
37.85,1101,107/01/15,0.25,37.85,37.55,37.65,"2,849","363,246,276","9,637,157"
38.1,1101,107/01/16,0.25,38.1,37.7,37.95,"3,315","354,474,155","9,338,163"
38.5,1101,107/01/17,0.4,38.5,37.9,38.0,"4,645","487,501,985","12,716,828"
37.85,1101,107/01/18,-0.65,38.65,37.75,38.6,"3,842","497,368,272","13,010,910"
37.9,1101,107/01/19,0.05,38.1,37.75,37.95,"2,707","316,437,594","8,346,117"
37.85,1101,107/01/22,-0.05,37.9,37.55,37.9,"2,258","330,896,083","8,771,524"
37.3,1101,107/01/23,-0.55,37.8,36.85,37.8,"4,030","507,908,931","13,647,470"
37.3,1101,107/01/24,0.0,37.45,36.9,37.45,"3,140","316,930,360","8,517,283"
37.6,1101,107/01/25,0.3,37.65,37.25,37.3,"2,619","226,919,435","6,043,087"
38.2,1101,107/01/26,0.6,38.2,37.5,37.75,"3,584","401,558,643","10,584,133"
37.95,1101,107/01/29,-0.25,38.4,37.7,38.3,"2,264","222,753,951","5,861,953"
37.9,1101,107/01/30,-0.05,38.05,37.7,38.0,"2,442","224,959,885","5,942,325"
37.65,1101,107/01/31,-0.25,37.9,37.35,37.6,"1,594","203,905,328","5,410,009"
33.7,1101,106/12/01,0.15,33.9,33.55,33.9,"3,333","240,051,899","7,123,033"
33.95,1101,106/12/04,0.25,33.95,33.55,33.6,"2,242","223,261,358","6,593,409"
33.95,1101,106/12/05,0.0,33.95,33.6,33.9,"3,570","318,060,752","9,422,890"
33.8,1101,106/12/06,-0.15,34.65,33.8,33.9,"6,963","771,496,136","22,611,757"
33.9,1101,106/12/07,0.1,34.15,33.85,34.0,"1,832","467,875,848","13,793,636"
33.8,1101,106/12/08,-0.1,34.05,33.7,33.95,"1,303","108,157,713","3,200,243"
34.1,1101,106/12/11,0.3,34.1,33.7,33.9,"1,165","82,663,518","2,431,644"
33.9,1101,106/12/12,-0.2,34.1,33.7,34.1,"1,388","104,896,946","3,099,372"
34.1,1101,106/12/13,0.2,34.1,33.8,33.9,835,"88,878,939","2,613,981"
34.1,1101,106/12/14,0.0,34.2,34.05,34.1,"1,472","102,968,463","3,018,536"
34.0,1101,106/12/15,-0.1,34.1,33.65,34.1,"1,960","340,415,547","10,035,129"
34.1,1101,106/12/18,0.1,34.1,33.85,34.05,"2,003","146,648,234","4,315,751"
34.45,1101,106/12/19,0.35,34.6,34.0,34.15,"2,026","338,303,062","9,853,266"
34.55,1101,106/12/20,0.1,34.7,34.35,34.45,"3,548","428,826,211","12,409,979"
34.55,1101,106/12/21,0.0,34.7,34.45,34.5,"1,154","212,322,178","6,137,501"
35.15,1101,106/12/22,0.6,35.3,34.5,34.55,"5,151","884,212,516","25,247,556"
36.15,1101,106/12/25,1.0,36.25,35.1,35.3,"5,787","543,236,324","15,153,859"
36.4,1101,106/12/26,0.25,36.5,35.95,36.1,"7,927","683,520,276","18,802,178"
36.2,1101,106/12/27,-0.2,36.45,36.0,36.1,"3,132","319,904,500","8,808,450"
36.2,1101,106/12/28,0.0,36.25,36.0,36.1,"2,577","275,264,758","7,612,103"
36.45,1101,106/12/29,0.25,36.8,36.1,36.2,"3,330","474,385,049","13,039,478"
33.6,1101,106/11/01,0.1,33.65,33.5,33.65,"1,153","86,451,888","2,575,942"
33.6,1101,106/11/02,0.0,33.8,33.6,33.6,981,"81,204,243","2,410,203"
33.7,1101,106/11/03,0.1,33.7,33.6,33.6,424,"45,568,789","1,352,829"
33.7,1101,106/11/06,0.0,33.75,33.5,33.65,"1,177","112,741,565","3,349,093"
33.4,1101,106/11/07,-0.3,33.7,33.4,33.65,"1,180","112,186,981","3,346,840"
33.5,1101,106/11/08,0.1,33.6,33.4,33.5,"1,262","99,779,241","2,979,585"
33.5,1101,106/11/09,0.0,33.65,33.45,33.6,"1,289","145,790,712","4,348,717"
33.55,1101,106/11/10,0.05,33.7,33.35,33.5,"1,973","149,392,367","4,460,138"
33.65,1101,106/11/13,0.1,33.7,33.5,33.6,"1,850","172,091,490","5,119,785"
33.65,1101,106/11/14,0.0,33.75,33.55,33.65,806,"85,064,443","2,527,525"
34.7,1101,106/11/15,1.05,34.95,33.95,33.95,"7,647","788,592,214","22,812,777"
34.3,1101,106/11/16,-0.4,34.85,34.25,34.8,"3,225","306,155,817","8,848,867"
34.65,1101,106/11/17,0.35,34.75,34.5,34.5,"3,095","247,515,593","7,145,532"
34.2,1101,106/11/20,-0.45,34.8,34.2,34.5,"2,098","194,779,002","5,643,344"
34.35,1101,106/11/21,0.15,34.55,34.25,34.25,"2,042","169,680,122","4,933,093"
34.7,1101,106/11/22,0.35,34.7,34.3,34.35,"2,904","228,445,765","6,629,869"
34.5,1101,106/11/23,-0.2,34.85,34.35,34.5,"3,790","264,907,273","7,662,588"
34.55,1101,106/11/24,0.05,34.75,34.35,34.4,"3,002","873,229,549","26,124,974"
34.4,1101,106/11/27,-0.15,34.6,34.25,34.6,"2,510","406,727,962","12,051,257"
33.6,1101,106/11/28,-0.8,34.25,33.6,34.2,"5,293","424,181,979","12,572,523"
33.9,1101,106/11/29,0.3,34.0,33.65,33.65,"2,695","288,239,821","8,504,909"
33.55,1101,106/11/30,-0.35,33.95,33.55,33.9,"3,951","890,683,320","26,474,022"
33.65,1101,106/10/02,-0.15,33.85,33.65,33.8,"1,264","128,252,817","3,803,348"
33.7,1101,106/10/03,0.05,33.75,33.65,33.7,896,"81,213,873","2,411,654"
33.8,1101,106/10/05,0.1,33.8,33.65,33.65,"1,174","128,765,103","3,818,480"
33.75,1101,106/10/06,-0.05,33.85,33.7,33.8,896,"98,897,142","2,930,778"
34.0,1101,106/10/11,0.25,34.2,33.9,33.95,"2,916","323,233,892","9,503,497"
33.9,1101,106/10/12,-0.1,34.05,33.8,33.9,"2,104","144,486,186","4,256,541"
33.75,1101,106/10/13,-0.15,33.95,33.7,33.85,"2,093","133,407,309","3,944,986"
33.85,1101,106/10/16,0.1,34.0,33.7,33.85,"1,435","118,098,531","3,491,566"
33.9,1101,106/10/17,0.05,33.9,33.75,33.9,935,"80,183,514","2,370,225"
33.8,1101,106/10/18,-0.1,33.95,33.75,33.95,"1,763","146,921,797","4,344,694"
33.75,1101,106/10/19,-0.05,33.85,33.7,33.75,"1,612","174,679,775","5,175,271"
33.9,1101,106/10/20,0.15,33.9,33.55,33.7,"1,630","187,026,560","5,544,845"
33.8,1101,106/10/23,-0.1,33.9,33.7,33.7,"1,641","139,534,351","4,129,404"
33.55,1101,106/10/24,-0.25,33.75,33.5,33.65,"2,001","152,577,358","4,539,778"
33.5,1101,106/10/25,-0.05,33.6,33.5,33.5,"1,369","106,006,857","3,160,308"
33.45,1101,106/10/26,-0.05,33.65,33.45,33.55,"1,152","99,016,195","2,953,836"
33.45,1101,106/10/27,0.0,33.65,33.4,33.5,"1,155","110,789,904","3,308,600"
33.45,1101,106/10/30,0.0,33.55,33.45,33.5,"1,098","98,275,575","2,933,919"
33.5,1101,106/10/31,0.05,33.75,33.4,33.4,"1,903","148,411,440","4,424,791"
34.65,1101,106/09/01,-0.2,34.75,34.5,34.7,"1,390","141,910,702","4,098,028"
34.45,1101,106/09/04,-0.2,34.6,34.4,34.5,"1,118","113,226,500","3,281,172"
34.25,1101,106/09/05,-0.2,34.45,34.15,34.4,"1,959","230,731,576","6,737,186"
34.1,1101,106/09/06,-0.15,34.2,34.1,34.15,"1,461","148,040,187","4,335,726"
33.8,1101,106/09/07,-0.3,34.15,33.8,34.1,"2,520","274,158,471","8,073,415"
34.05,1101,106/09/08,0.25,34.1,33.8,33.85,"2,045","141,609,424","4,167,136"
33.95,1101,106/09/11,-0.1,34.0,33.85,34.0,"2,321","150,117,225","4,425,075"
33.85,1101,106/09/12,-0.1,33.95,33.8,33.9,"2,221","176,811,271","5,221,796"
33.75,1101,106/09/13,-0.1,33.9,33.75,33.85,"1,815","154,031,116","4,557,103"
33.7,1101,106/09/14,-0.05,33.9,33.65,33.75,"1,829","187,387,084","5,554,074"
33.8,1101,106/09/15,0.1,33.85,33.6,33.6,"1,696","349,125,797","10,337,792"
34.3,1101,106/09/18,0.5,34.5,33.85,34.0,"3,778","433,734,501","12,690,100"
33.95,1101,106/09/19,-0.35,34.15,33.8,34.05,"3,593","472,675,701","13,942,921"
33.9,1101,106/09/20,-0.05,34.1,33.85,33.9,"1,973","361,179,340","10,624,922"
33.8,1101,106/09/21,-0.1,33.9,33.75,33.85,"1,405","203,384,631","6,009,712"
33.9,1101,106/09/22,0.1,33.95,33.8,33.85,"1,583","224,993,742","6,641,307"
34.05,1101,106/09/25,0.15,34.1,33.85,33.9,"1,894","222,476,334","6,548,901"
34.0,1101,106/09/26,-0.05,34.05,33.9,33.9,"1,165","242,832,611","7,144,222"
33.95,1101,106/09/27,-0.05,34.1,33.9,33.9,"1,076","148,236,418","4,358,892"
33.8,1101,106/09/28,-0.15,33.95,33.65,33.9,"1,849","237,239,221","7,011,313"
33.8,1101,106/09/29,0.0,33.85,33.7,33.8,"1,454","152,333,218","4,506,319"
33.8,1101,106/09/30,0.0,33.85,33.75,33.8,396,"25,770,226","761,927"
35.0,1101,106/08/01,0.0,35.25,34.9,34.9,"1,913","221,642,783","6,311,828"
35.1,1101,106/08/02,0.1,35.2,34.95,35.05,"1,606","165,255,243","4,709,223"
34.9,1101,106/08/03,-0.2,35.05,34.8,34.9,"2,236","237,065,306","6,781,925"
34.8,1101,106/08/04,-0.1,35.1,34.8,34.85,"2,079","225,382,471","6,443,201"
35.0,1101,106/08/07,0.2,35.15,34.8,34.8,"2,148","276,110,181","7,885,793"
35.1,1101,106/08/08,0.1,35.1,34.8,34.8,"2,610","188,441,161","5,382,862"
34.75,1101,106/08/09,-0.35,35.0,34.55,35.0,"2,647","226,812,571","6,535,493"
34.4,1101,106/08/10,-0.35,34.75,34.3,34.7,"1,918","197,359,126","5,734,084"
34.1,1101,106/08/11,-0.3,34.2,34.0,34.1,"2,282","313,358,507","9,189,920"
34.55,1101,106/08/14,0.45,34.65,34.15,34.15,"1,859","241,521,348","7,005,135"
34.25,1101,106/08/15,-0.3,34.6,34.2,34.5,"1,584","217,645,866","6,330,534"
34.35,1101,106/08/16,0.1,34.45,34.1,34.2,"1,864","186,585,342","5,435,656"
34.25,1101,106/08/17,-0.1,34.35,34.05,34.3,"1,216","150,462,155","4,394,516"
34.25,1101,106/08/18,0.0,34.3,34.05,34.15,"2,176","249,767,373","7,295,818"
34.1,1101,106/08/21,-0.15,34.25,34.1,34.25,"1,056","80,443,465","2,353,769"
34.25,1101,106/08/22,0.15,34.3,34.1,34.25,"1,352","161,092,601","4,707,021"
34.45,1101,106/08/23,0.2,34.75,34.15,34.25,"2,130","319,222,335","9,287,189"
34.7,1101,106/08/24,0.25,34.75,34.25,34.4,"1,461","149,547,133","4,320,255"
34.85,1101,106/08/25,0.15,34.95,34.55,34.65,"1,220","154,668,183","4,441,308"
34.8,1101,106/08/28,-0.05,34.95,34.7,34.9,975,"124,673,680","3,578,010"
34.7,1101,106/08/29,-0.1,34.75,34.55,34.7,"1,147","116,561,756","3,364,181"
34.75,1101,106/08/30,0.05,34.8,34.6,34.7,"1,524","182,071,284","5,243,700"
34.85,1101,106/08/31,0.1,34.9,34.6,34.7,"1,903","233,114,659","6,698,883"
35.45,1101,106/07/03,+0.25,35.5,35.2,35.25,"1,923","192,916,838","5,449,350"
35.45,1101,106/07/04, 0.00,35.7,35.3,35.35,"2,541","265,183,422","7,472,066"
35.6,1101,106/07/05,+0.15,35.6,35.3,35.45,"1,694","185,237,829","5,218,415"
35.45,1101,106/07/06,-0.15,35.65,35.3,35.6,"1,034","113,137,404","3,186,913"
35.2,1101,106/07/07,-0.25,35.4,35.05,35.35,"1,125","107,734,389","3,060,802"
35.0,1101,106/07/10,-0.20,35.25,34.75,35.0,"2,047","111,730,806","3,189,525"
35.15,1101,106/07/11,+0.15,35.45,34.85,34.85,"1,211","109,984,308","3,119,995"
34.95,1101,106/07/12,-0.20,35.3,34.9,35.25,"2,078","142,244,517","4,054,442"
35.1,1101,106/07/13,+0.15,35.55,35.05,35.25,"2,602","188,792,351","5,349,086"
35.5,1101,106/07/14,+0.40,35.6,34.95,35.0,"2,928","216,953,093","6,123,690"
35.8,1101,106/07/17,+0.30,35.85,35.35,35.4,"3,157","263,283,620","7,368,518"
35.9,1101,106/07/18,+0.10,36.05,35.25,35.65,"2,642","244,254,563","6,824,714"
36.15,1101,106/07/19,+0.25,36.2,35.7,35.8,"3,250","312,774,882","8,661,882"
36.2,1101,106/07/20,+0.05,36.25,35.95,36.0,"1,675","232,828,468","6,439,713"
36.1,1101,106/07/21,-0.10,36.25,36.05,36.2,"1,649","190,594,352","5,270,107"
36.0,1101,106/07/24,-0.10,36.1,35.8,36.1,"2,308","283,190,565","7,869,225"
34.55,1101,106/07/25,X0.00,34.8,34.5,34.65,"2,872","314,795,226","9,072,709"
34.5,1101,106/07/26,-0.05,34.65,34.35,34.5,"1,991","305,327,668","8,839,786"
35.2,1101,106/07/27,+0.70,35.3,34.5,34.5,"5,083","594,952,595","17,033,807"
35.2,1101,106/07/28, 0.00,35.3,34.9,35.0,"3,199","417,504,760","11,896,409"
35.0,1101,106/07/31,-0.20,35.25,34.95,35.05,"2,185","312,495,210","8,912,100"
34.35,1101,106/06/01,-0.05,34.6,34.35,34.4,"1,627","140,155,227","4,071,885"
34.6,1101,106/06/02,0.25,34.7,34.4,34.4,"1,450","113,439,069","3,285,469"
34.7,1101,106/06/03,0.1,34.8,34.65,34.7,367,"30,254,123","871,390"
34.55,1101,106/06/05,-0.15,34.85,34.5,34.8,"2,979","175,353,085","5,060,038"
